id,nom,festa1,festa2
25,Garrigàs,2023-06-29,2023-09-29
780,Garòs,2023-08-16,2023-08-29
796,Gausac,2023-05-22,2023-08-16
738,Gavet de la Conca,2023-01-18,2023-09-23
1075,Gavà,2023-06-29,2023-12-14
1285,Gelida,2023-08-21,2023-12-13
151,Ger,,
578,Gerb,2023-08-07,2023-11-09
687,Gerri de la Sal,2023-02-21,2023-08-14
781,Gessa,2023-06-10,2023-06-29
359,Gimenells,2023-05-15,2023-10-06
358,Gimenells i el Pla de la Font,,
1021,Ginestar,2023-11-10,2023-11-13
215,Girona,2023-07-25,2023-10-30
1428,Gironella,2023-04-25,2023-08-16
1429,Gisclareny,2023-05-15,2023-06-08
1219,"Gleva, la",2023-07-14,2023-09-29
5124,Glorieta,,
952,Glorieta,2023-05-12,2023-08-11
1039,Godall,2023-02-21,2023-05-29
824,Golmés,2023-05-30,2023-08-04
251,Gombrèn,2023-09-04,2023-09-05
1278,"Gornal, la",2023-04-06,2023-07-03
575,"Gos, el",,
499,Gospí,2023-09-26,2023-10-02
514,Gra,2023-05-13,2023-08-04
1468,Gramuntell,2023-04-24,2023-08-21
1286,"Granada, la",2023-07-10,2023-08-30
397,"Granadella, la",2023-01-17,2023-09-14
1119,Granera,2023-01-17,2023-11-10
357,"Granja d'Escarp, la",2023-01-20,2023-07-25
538,Granollers,2023-05-15,2023-07-25
1120,Granollers,2023-05-19,2023-09-01
457,Granyanella,2023-08-04,2023-08-05
461,Granyena de Segarra,2023-03-25,2023-09-14
398,Granyena de les Garrigues,2023-03-17,2023-10-06
981,Gratallops,2023-01-20,2023-08-10
152,Gréixer,,
1121,Gualba,2023-01-20,2023-08-16
112,Gualta,2023-05-29,2023-07-31
544,Gualter,2023-02-21,2023-08-16
594,Guardiola,2023-04-29,2023-08-14
644,Guardiola,2023-05-15,2023-10-06
1431,Guardiola de Berguedà,2023-04-25,2023-08-10
1511,Guialmons,2023-05-12,2023-05-13
982,"Guiamets, els",2023-08-18,2023-12-28
154,Guils de Cerdanya,2023-05-15,2023-12-22
421,Guimerà,2023-01-14,2023-04-22
695,"Guingueta d'Àneu, la",2023-02-21,2023-12-07
462,Guissona,2023-05-29,2023-09-08
309,Guixers,2023-05-08,2023-05-29
1270,"Gunyoles, les",2023-04-06,2023-08-07
865,"Gunyoles, les",2023-01-20,2023-07-25
1213,Gurb,2023-05-29,2023-11-30
1345,"Guàrdia Lada, la",2023-08-29,2023-09-15
648,Guàrdia d'Ares,2023-08-16,2023-10-10
438,"Guàrdia d'Urgell, la",2023-01-20,2023-06-12
722,Guàrdia de Tremp,2023-03-20,2023-09-01
1442,"Guàrdia, la",2023-10-06,2023-10-16
600,Gàrzola,2023-09-04,2023-09-12
455,Gàver,2023-05-11,2023-08-19
1430,Gósol,2023-07-20,2023-10-31
1055,Horta de Sant Joan,2023-03-18,2023-09-08
305,Hortoneda,2023-05-05,2023-06-29
681,Hortoneda,2023-05-03,2023-08-14
1062,"Hospitalet de Llobregat, l'",2023-06-05,2023-09-25
919,"Hospitalet de l'Infant, l'",2023-06-29,2023-08-16
478,Hostafrancs,2023-08-24,2023-08-28
590,"Hostal Nou i la Codosa, l'",2023-05-29,2023-07-29
487,Hostalets,2023-04-24,2023-08-21
198,"Hostalets d'en Bas, els",2023-08-14,2023-09-08
1389,"Hostalets de Pierola, els",2023-07-24,2023-07-25
284,Hostalric,2023-07-03,2023-09-25
1390,Igualada,2023-04-11,2023-08-28
677,Isavarre,2023-02-21,2023-08-10
678,Isil,2023-02-21,2023-06-23
752,Isona,2023-01-21,2023-08-25
155,Isòvol,2023-09-28,2023-09-29
825,Ivars d'Urgell,2023-06-05,2023-11-30
568,Ivars de Noguera,2023-01-20,2023-08-04
463,Ivorra,2023-01-17,2023-05-15
113,Jafre,2023-09-08,2023-11-11
683,Jesús,2023-09-04,2023-10-04
199,Joanetes,2023-07-24,2023-09-08
31,"Jonquera, la",2023-05-29,2023-09-08
1391,Jorba,2023-04-11,2023-07-31
625,Josa de Cadí,2023-01-20,2023-09-04
216,Juià,2023-09-08,2023-10-30
399,Juncosa,2023-03-20,2023-05-15
400,Juneda,2023-08-28,2023-08-29
1316,Lavern,2023-04-06,2023-06-26
776,Les,2023-06-29,2023-10-06
827,Linyola,2023-05-22,2023-08-14
320,Linyà,,
1031,Llaberia,2023-01-17,2023-08-29
5094,Llabià,2023-05-26,2023-05-27
1392,"Llacuna, la",2023-04-11,2023-08-07
697,Lladorre,2023-07-28,2023-11-10
714,Lladrós,2023-02-20,2023-06-29
310,Lladurs,2023-05-12,2023-07-31
32,Lladó,,
1122,"Llagosta, la",2023-03-20,2023-09-08
217,Llagostera,2023-05-29,2023-05-30
218,Llambilles,2023-07-10,2023-10-30
63,Llampaies,2023-04-24,2023-11-10
252,Llanars,2023-09-25,2023-09-26
33,Llançà,2023-01-23,2023-07-17
361,Llardecans,2023-04-24,2023-08-16
703,Llavorsí,2023-02-21,2023-07-26
362,Lleida,2023-05-11,2023-09-29
311,"Llena, la",2023-05-12,2023-11-29
701,Lleret,2023-09-16,2023-11-10
1116,Llerona,2023-05-19,2023-09-08
34,Llers,2023-05-03,2023-06-29
158,Lles de Cerdanya,2023-06-26,2023-10-09
813,Llesp,2023-01-20,2023-02-02
757,Llimiana,2023-05-25,2023-08-14
1456,Llinars,2023-06-08,2023-09-08
1125,Llinars del Vallès,2023-09-07,2023-09-08
488,Llindars,2023-04-24,2023-08-21
1123,Lliçà d'Amunt,2023-01-07,2023-09-08
1124,Lliçà de Vall,2023-04-24,2023-07-03
983,"Lloar, el",2023-08-07,2023-09-29
315,Llobera,2023-02-17,2023-09-08
446,Lloberola,2023-09-28,2023-09-29
1470,Llocalou,2023-04-17,2023-05-15
515,"Llor, el",2023-01-07,2023-08-19
946,Llorac,2023-08-25,2023-08-26
432,Llorenç de Rocafort,2023-07-28,2023-12-07
935,Llorenç del Penedès,2023-04-06,2023-08-10
285,Lloret de Mar,2023-07-24,2023-11-18
255,"Llosses, les",2023-08-14,2023-12-07
601,Lluçars,2023-09-12,2023-09-18
1214,Lluçà,2023-11-21,2023-12-07
163,Llívia,2023-04-17,2023-06-05
219,Madremanya,2023-08-07,2023-11-17
412,Mafet,2023-10-02,2023-10-03
367,Maials,2023-01-20,2023-05-15
179,Maià de Montcal,2023-01-23,2023-05-22
422,Maldà,2023-01-02,2023-08-21
450,Malgrat,2023-01-21,2023-08-14
1185,Malgrat de Mar,2023-08-16,2023-12-07
1215,Malla,2023-01-24,2023-05-29
200,"Mallol, el",2023-08-28,2023-09-08
5122,Mallolís,,
380,Malpartit,2023-01-20,2023-09-08
814,Malpàs,2023-01-20,2023-06-29
1216,Manlleu,2023-04-06,2023-05-29
1349,Manresa,2023-02-21,2023-08-28
1117,Marata,2023-05-19,2023-07-29
567,Marcovau,2023-06-02,2023-08-04
131,Marenyà,2023-04-06,2023-10-13
985,Margalef,2023-04-24,2023-08-07
1350,Marganell,2023-05-15,2023-11-22
166,Martinet,2023-01-20,2023-12-01
1076,Martorell,2023-04-24,2023-08-16
1126,Martorelles,2023-05-29,2023-09-08
984,Marçà,2023-08-16,2023-12-27
5102,Mas Gros,2023-05-08,2023-10-02
1040,Mas de Barberans,2023-04-25,2023-08-16
471,"Mas de Bondia, el",2023-08-24,2023-08-25
36,Masarac,2023-07-01,2023-11-11
1547,Masbarrat,2023-08-14,2023-12-13
920,Masboquera,2023-08-05,2023-11-17
1041,Masdenverge,2023-05-29,2023-12-07
5101,Masella,2023-06-29,2023-06-30
1217,"Masies de Roda, les",2023-07-14,2023-09-29
1218,"Masies de Voltregà, les",2023-09-04,2023-09-08
936,Masllorenç,2023-01-07,2023-08-07
1186,"Masnou, el",2023-06-05,2023-06-29
526,"Masos de Millà, els",2023-05-08,2023-08-09
907,Maspujols,2023-05-02,2023-08-16
1393,Masquefa,2023-07-21,2023-07-24
921,Masriudoms,2023-07-24,2023-07-25
986,"Masroig, el",2023-08-21,2023-08-24
368,Massalcoreig,2023-01-17,2023-08-24
287,Massanes,2023-04-06,2023-08-07
464,Massoteres,2023-05-29,2023-08-18
1279,"Masuques, les",2023-04-06,2023-10-16
873,"Masó, la",2023-01-23,2023-07-24
1157,Matadepera,2023-01-23,2023-08-28
1505,Matamargó,2023-06-13,2023-09-01
1187,Mataró,2023-06-05,2023-07-27
559,"Maçana, la",,
35,Maçanet de Cabrenys,2023-07-03,2023-11-13
286,Maçanet de la Selva,2023-05-02,2023-08-10
1287,Mediona,2023-04-11,2023-05-29
5091,Mentui,2023-02-21,2023-08-14
569,Menàrguens,2023-01-23,2023-04-29
164,Meranges,2023-06-16,2023-11-29
725,"Meüll, el",2023-03-20,2023-11-11
910,Miami Platja,2023-03-20,2023-07-25
181,Mieres,2023-03-31,2023-08-28
527,Millà,2023-06-01,2023-09-01
874,"Milà, el",2023-05-15,2023-10-23
336,"Miracle, el",2023-08-03,2023-08-04
828,Miralcamp,2023-01-20,2023-08-28
587,Miralpeix,2023-02-21,2023-09-08
611,Mirambell,2023-05-15,2023-10-06
1022,Miravet,2023-01-17,2023-10-13
1351,Moià,2023-01-20,2023-08-17
1289,Moja,2023-08-31,2023-09-01
987,"Molar, el",2023-08-14,2023-08-16
5132,"Molina, la",2023-05-15,2023-08-16
143,"Molina, la",2023-08-04,2023-09-15
1077,Molins de Rei,2023-06-05,2023-09-29
829,Mollerussa,2023-03-17,2023-05-19
39,Mollet de Peralada,2023-04-15,2023-08-07
1127,Mollet del Vallès,2023-05-29,2023-08-21
256,Molló,2023-07-10,2023-11-20
316,"Molsosa, la",2023-01-20,2023-05-15
109,Monells,2023-06-05,2023-10-13
1502,Monestir d'Avellanes,2023-08-07,2023-09-29
1352,Monistrol de Calders,2023-02-21,2023-08-01
1353,Monistrol de Montserrat,2023-01-20,2023-07-25
797,Mont,2023-05-22,2023-08-10
876,Mont-ral,2023-08-18,2023-08-25
114,Mont-ras,2023-06-05,2023-12-07
480,Mont-roig,,
909,Mont-roig del Camp,2023-09-08,2023-09-29
182,Montagut i Oix,2023-05-08,2023-06-29
640,Montant de Tost,2023-05-15,2023-12-30
949,Montblanc,2023-09-07,2023-09-08
441,Montblanquet,2023-05-29,2023-08-07
964,Montbrió de la Marca,2023-01-20,2023-08-10
908,Montbrió del Camp,2023-06-29,2023-06-30
1158,Montcada i Reixac,2023-06-05,2023-09-25
1433,Montclar,2023-06-09,2023-12-27
364,Montclar,2023-07-21,2023-07-22
798,Montcorbau,2023-05-22,2023-08-03
5083,Montcortès,2023-02-21,2023-08-14
479,Montcortès de Segarra,2023-08-24,2023-08-28
167,Montellà,2023-08-25,2023-11-29
165,Montellà i Martinet,,
694,Montesclado,,
1220,Montesquiu,2023-05-29,2023-12-07
473,Montfalcó Murallat,2023-01-20,2023-05-15
428,Montfalcó d'Agramunt,,
1411,Montfalcó el Gros,2023-05-15,2023-08-22
5096,Montfar,2023-04-24,2023-08-21
626,Montferrer i Castellbò,2023-01-23,2023-08-21
875,Montferri,2023-01-20,2023-08-25
570,Montgai,2023-09-04,2023-12-07
1188,Montgat,2023-04-24,2023-06-05
70,Montiró,2023-05-08,2023-10-02
1432,Montmajor,2023-06-08,2023-09-04
1394,Montmaneu,2023-04-11,2023-09-04
937,"Montmell, el",2023-05-29,2023-10-13
1128,Montmeló,2023-05-29,2023-06-30
369,Montoliu de Lleida,2023-05-15,2023-09-08
467,Montoliu de Segarra,2023-08-29,2023-09-15
470,Montornès de Segarra,2023-08-25,2023-08-26
1129,Montornès del Vallès,2023-09-18,2023-11-29
489,Montpalau,2023-04-24,2023-08-21
312,Montpol,2023-05-12,2023-09-29
1130,Montseny,2023-05-29,2023-08-28
565,Montsonís,2023-02-21,2023-08-18
516,"Morana, la",2023-05-15,2023-08-12
840,"Morell, el",2023-07-31,2023-11-13
988,"Morera de Montsant, la",2023-09-08,2023-12-07
1467,Muller,2023-08-24,2023-08-28
1221,Muntanyola,2023-05-29,2023-06-16
1044,"Muntells, els",2023-02-16,2023-08-10
1354,Mura,2023-04-06,2023-11-10
1023,Móra d'Ebre,2023-01-17,2023-08-25
1024,Móra la Nova,2023-08-07,2023-10-27
460,"Móra, la",2023-07-07,2023-07-08
160,Músser,2023-06-26,2023-10-09
423,Nalec,2023-01-10,2023-07-25
id,nom,festa1,festa2
1355,Navarcles,2023-02-14,2023-05-29
40,Navata,2023-05-03,2023-06-29
1356,Navàs,2023-08-28,2023-08-29
317,Navès,2023-04-22,2023-07-20
272,Nevà,2023-07-10,2023-10-13
673,Norís,,
1434,"Nou de Berguedà, la",2023-06-09,2023-12-07
841,"Nou de Gaià, la",2023-07-22,2023-09-26
649,Noves de Segre,2023-02-28,2023-07-13
878,Nulles,2023-01-20,2023-07-28
630,Nuncarga,2023-02-21,2023-12-13
325,Odèn,2023-10-03,2023-11-22
258,Ogassa,2023-05-29,2023-12-04
612,Ogern,2023-09-25,2023-11-29
1293,Olesa de Bonesvalls,2023-01-20,2023-07-17
1078,Olesa de Montserrat,2023-06-09,2023-06-26
627,Oliana,2023-02-21,2023-08-02
573,Oliola,2023-01-28,2023-08-07
331,Olius,2023-09-08,2023-09-09
1464,Olivella,2023-10-13,2023-12-07
157,Olopte,2023-06-29,2023-06-30
1222,Olost,2023-05-29,2023-08-16
183,Olot,2023-09-07,2023-09-08
472,"Oluges, les",2023-01-20,2023-04-15
1435,Olvan,2023-01-20,2023-08-07
1288,Olèrdola,2023-08-31,2023-09-01
401,"Omellons, els",2023-01-23,2023-09-25
424,"Omells de na Gaia, els",2023-03-17,2023-05-22
755,Orcau,2023-06-13,2023-08-05
1317,Ordal,2023-04-06,2023-08-07
41,Ordis,2023-02-03,2023-05-03
628,Organyà,2023-02-20,2023-05-29
1226,Oristà,2023-01-20,2023-11-30
1396,Orpí,,
1225,Orís,2023-08-25,2023-09-18
577,Os de Balaguer,2023-08-07,2023-09-29
660,Os de Civís,2023-06-23,2023-06-27
288,Osor,2023-06-29,2023-09-18
1460,Ossera,,
425,Ossó de Sió,2023-08-07,2023-10-09
1294,Pacs del Penedès,2023-08-07,2023-08-30
1462,Padrinàs,,
5107,"Pago, el",2023-01-30,2023-04-06
1190,Palafolls,2023-08-25,2023-09-08
115,Palafrugell,2023-06-05,2023-07-20
116,Palamós,2023-06-23,2023-06-26
830,"Palau d'Anglesola, el",2023-02-03,2023-08-29
545,"Palau de Rialb, el",2023-02-21,2023-08-16
42,Palau de Santa Eulàlia,2023-05-03,2023-12-11
117,Palau-sator,2023-01-17,2023-06-29
43,Palau-saverdera,2023-02-06,2023-08-28
1159,Palau-solità i Plegamans,2023-05-29,2023-08-28
842,"Pallaresos, els",2023-01-20,2023-08-07
481,"Pallargues, les",2023-08-24,2023-08-28
1079,Pallejà,2023-02-13,2023-07-10
504,Pallerols,2023-05-27,2023-05-30
572,Pallerols,2023-02-21,2023-08-16
1025,"Palma d'Ebre, la",2023-04-28,2023-05-15
1080,"Palma de Cervelló, la",2023-06-05,2023-09-25
238,Palol de Revardit,2023-10-23,2023-10-30
517,Palou,2023-05-13,2023-11-04
465,Palouet,,
121,Pals,2023-08-05,2023-09-02
1357,Palà de Torroella,2023-07-24,2023-08-28
1081,"Papiol, el",2023-02-20,2023-07-28
261,Pardines,2023-08-03,2023-08-04
1131,Parets del Vallès,2023-01-23,2023-07-31
122,Parlavà,2023-05-29,2023-08-01
641,"Parròquia d'Hortó, la",2023-09-12,2023-11-30
950,Passanant,2023-05-12,2023-08-11
44,Pau,2023-02-20,2023-05-03
506,Pavia,2023-05-27,2023-05-30
1006,Paüls,2023-05-29,2023-08-16
45,Pedret i Marzà,2023-05-15,2023-08-14
321,Pegueroles,,
71,Pelacalç,2023-05-08,2023-10-02
482,Pelagalls,2023-08-24,2023-08-28
579,Penelles,2023-05-08,2023-08-21
123,"Pera, la",2023-06-05,2023-10-13
5090,Peracalç,2023-02-21,2023-08-14
1229,Perafita,2023-02-02,2023-06-29
843,Perafort,2023-01-20,2023-06-23
46,Peralada,2023-10-13,2023-12-07
688,Peramea,2023-02-21,2023-08-14
629,Peramola,2023-02-21,2023-09-29
104,Peratallada,2023-05-29,2023-08-07
1008,"Perelló, el",2023-01-17,2023-01-19
624,Perles,2023-05-29,2023-11-18
731,Pessonada,2023-07-27,2023-08-14
147,Pi,2023-06-13,2023-10-13
889,Picamoixons,2023-03-20,2023-08-07
1397,Piera,2023-04-28,2023-09-08
953,"Piles, les",2023-11-09,2023-12-13
1191,Pineda de Mar,2023-08-28,2023-08-29
1056,"Pinell de Brai, el",2023-04-21,2023-12-07
332,Pinell de Solsonès,2023-03-21,2023-05-12
201,"Pinya, la",2023-07-31,2023-09-08
333,Pinós,2023-01-23,2023-09-01
954,Pira,2023-08-04,2023-08-07
864,"Pla de Manlleu, el",2023-05-08,2023-09-29
642,"Pla de Sant Tirs, el",2023-01-20,2023-08-11
879,"Pla de Santa Maria, el",2023-01-09,2023-04-06
5138,Pla de l'Ermita,2023-07-28,2023-10-31
360,"Pla de la Font, el",2023-05-02,2023-10-23
1295,"Pla del Penedès, el",2023-01-20,2023-07-31
576,Plandogau,,
184,"Planes d'Hostoles, les",2023-07-25,2023-09-25
262,Planoles,2023-02-03,2023-08-22
475,"Plans de Sió, els",,
831,"Poal, el",2023-03-17,2023-08-29
960,"Pobla de Carivenys, la",2023-06-23,2023-09-02
1398,"Pobla de Claramunt, la",2023-02-02,2023-07-04
402,"Pobla de Cérvoles, la",2023-08-14,2023-11-22
1550,"Pobla de Ferran, la",2023-05-12,2023-08-11
1437,"Pobla de Lillet, la",2023-05-29,2023-10-02
845,"Pobla de Mafumet, la",2023-02-02,2023-06-26
1057,"Pobla de Massaluca, la",2023-01-20,2023-08-14
846,"Pobla de Montornès, la",2023-09-08,2023-10-13
758,"Pobla de Segur, la",2023-05-08,2023-06-19
863,"Pobles, les",2023-05-15,2023-12-11
990,Poboleda,2023-08-04,2023-08-07
1160,Polinyà,2023-01-20,2023-07-10
546,Politg,2023-02-21,2023-08-16
490,Pomar,2023-04-24,2023-08-21
880,"Pont d'Armentera, el",2023-01-03,2023-07-22
632,"Pont de Bar, el",2023-07-26,2023-11-03
727,"Pont de Claverol, el",2023-01-18,2023-08-24
48,Pont de Molins,2023-01-20,2023-09-08
812,"Pont de Suert, el",2023-01-20,2023-08-04
1359,"Pont de Vilomara i Rocafort, el",2023-03-13,2023-07-24
955,Pontils,2023-07-28,2023-07-29
1296,Pontons,2023-01-20,2023-07-24
580,Ponts,2023-02-21,2023-09-14
49,Pontós,2023-07-26,2023-11-11
240,Porqueres,2023-05-22,2023-12-07
991,Porrera,2023-01-17,2023-11-13
50,"Port de la Selva, el",2023-05-19,2023-08-05
51,Portbou,2023-02-27,2023-07-25
500,Portell,2023-05-08,2023-08-31
370,"Portella, la",2023-03-03,2023-04-28
582,Pradell,2023-01-20,2023-07-14
992,Pradell de la Teixeta,2023-07-24,2023-10-02
911,Prades,2023-08-28,2023-10-16
1058,Prat de Comte,,
1082,"Prat de Llobregat, el",2023-06-05,2023-09-25
912,Pratdip,2023-07-17,2023-09-08
1230,Prats de Lluçanès,2023-01-23,2023-06-26
1399,"Prats de Rei, els",2023-03-25,2023-08-16
168,Prats i Sansor,2023-08-07,2023-11-29
429,Preixana,2023-04-11,2023-08-10
581,Preixens,2023-04-29,2023-08-28
1192,Premià de Dalt,2023-05-29,2023-06-29
1193,Premià de Mar,2023-02-20,2023-07-10
451,"Prenyanosa, la",2023-08-12,2023-09-30
185,"Preses, les",2023-09-08,2023-10-13
1234,Pruit,2023-09-29,2023-11-30
169,Prullans,2023-01-17,2023-05-29
413,"Puelles, les",2023-07-29,2023-07-31
547,"Puig de Rialb, el",2023-02-21,2023-08-16
1438,Puig-reig,2023-05-29,2023-11-13
170,Puigcerdà,2023-07-17,2023-09-08
844,Puigdelfí,2023-01-20,2023-06-23
1297,Puigdàlber,2023-01-07,2023-12-04
403,Puiggròs,2023-07-31,2023-08-01
724,Puigmaçana,2023-03-20,2023-11-11
202,Puigpardines,2023-08-16,2023-09-08
881,Puigpelat,2023-04-06,2023-12-29
430,Puigverd d'Agramunt,2023-09-16,2023-09-18
371,Puigverd de Lleida,2023-04-24,2023-07-28
614,"Pujal, el",2023-06-29,2023-09-12
1400,Pujalt,2023-01-23,2023-11-30
5087,Pujol,2023-02-21,2023-08-14
1440,"Quar, la",2023-06-29,2023-09-22
220,Quart,2023-07-17,2023-07-25
263,Queralbs,2023-07-25,2023-07-26
618,"Querforadat, el",2023-02-08,2023-08-22
882,Querol,2023-04-06,2023-12-07
52,Rabós,2023-05-03,2023-06-29
365,Raimat,2023-04-27,2023-07-28
1360,Rajadell,2023-06-23,2023-12-07
1457,"Rasos de Peguera, els",2023-06-08,2023-09-08
1026,Rasquera,2023-08-04,2023-08-07
483,Ratera,2023-08-24,2023-08-28
5114,Rauric,2023-10-06,2023-10-07
1227,"Raval de Sant Feliu, el",2023-05-29,2023-09-12
5130,"Rebato, el",2023-04-06,2023-04-17
124,Regencós,2023-01-19,2023-04-20
1014,"Reguers, els",2023-06-05,2023-09-04
1161,Rellinars,2023-04-06,2023-07-31
847,Renau,2023-12-11,2023-12-13
913,Reus,2023-06-29,2023-09-25
704,Rialp,2023-02-21,2023-09-26
883,"Riba, la",2023-08-04,2023-11-24
1027,Riba-roja d'Ebre,2023-08-24,2023-08-28
595,Ribelles,2023-05-15,2023-09-12
518,Riber,2023-05-15,2023-07-26
1543,Ribera d'Urgellet,,
715,Ribera de Cardós,2023-05-29,2023-09-08
264,Ribes de Freser,2023-02-14,2023-06-13
1100,Riells del Fai,2023-01-23,2023-08-07
289,Riells i Viabrea,2023-08-07,2023-11-13
848,"Riera de Gaià, la",2023-07-20,2023-09-14
334,Riner,,
265,Ripoll,2023-05-11,2023-05-12
1162,Ripollet,2023-05-29,2023-08-28
1469,Riu de Cerdanya,2023-01-20,2023-06-26
291,Riudarenes,2023-09-18,2023-11-10
186,Riudaura,2023-01-20,2023-10-13
914,Riudecanyes,2023-07-31,2023-09-18
915,Riudecols,2023-06-29,2023-06-30
239,Riudellots de la Creu,2023-10-23,2023-10-30
292,Riudellots de la Selva,2023-09-29,2023-10-13
916,Riudoms,2023-07-25,2023-11-27
5119,Riudovelles,2023-07-08,2023-08-26
53,Riumors,2023-05-03,2023-08-17
732,Rivert,2023-08-14,2023-11-11
1132,"Roca del Vallès, la",2023-09-12,2023-11-27
957,Rocafort de Queralt,2023-05-15,2023-08-16
433,Rocafort de Vallbona,2023-01-20,2023-09-26
442,Rocallaura,2023-08-07,2023-12-07
1280,Rocallisa,2023-04-06,2023-08-07
849,Roda de Berà,2023-08-24,2023-12-07
1231,Roda de Ter,2023-05-29,2023-09-23
884,Rodonyà,2023-01-20,2023-08-28
74,Romanyà d'Empordà,2023-07-26,2023-11-11
961,"Roques, les",2023-05-11,2023-06-29
1009,Roquetes,2023-04-14,2023-07-03
1328,"Roquetes, les",2023-02-13,2023-06-26
1459,"Rosers, els",2023-04-06,2023-08-14
54,Roses,2023-02-17,2023-02-20
372,Rosselló,2023-09-01,2023-10-13
885,"Rourell, el",2023-01-17,2023-07-03
1304,"Rovira Roja, la",2023-08-07,2023-11-11
5095,Rubinat,2023-04-24,2023-08-21
1401,Rubió,2023-01-02,2023-05-20
566,Rubió de Dalt i Rubió del Mig,2023-02-21,2023-09-29
1163,Rubí,2023-05-29,2023-06-29
1233,Rupit,2023-09-29,2023-11-30
125,Rupià,2023-01-23,2023-07-20
1042,"Ràpita, la",2023-07-25,2023-09-08
591,"Ràpita, la",2023-05-29,2023-07-20
1513,"Ràpita, la",2023-04-06,2023-08-07
528,"Règola, la",2023-05-24,2023-08-02
1164,Sabadell,2023-05-15,2023-09-04
153,Saga,,
1441,Sagàs,2023-10-16,2023-11-30
1509,Sala de Comalats,2023-05-12,2023-08-11
