id,nom,festa1,festa2
106,"Sala, la",2023-06-26,2023-08-16
782,Salardú,2023-05-03,2023-11-30
1443,Saldes,2023-09-08,2023-12-04
72,Saldet,2023-05-08,2023-10-02
187,Sales de Llierca,2023-04-24,2023-11-11
301,Salitja,2023-04-06,2023-07-20
1361,Sallent,2023-02-20,2023-06-08
850,Salomó,2023-05-08,2023-08-16
851,Salou,2023-02-03,2023-10-30
221,Salt,2023-07-25,2023-10-30
759,Salàs de Pallars,2023-05-02,2023-10-13
1369,Saló,2023-04-28,2023-08-21
1106,Samalús,2023-08-25,2023-11-30
494,Sanaüja,2023-01-17,2023-05-22
5097,Saneja,,
1063,Sant Adrià de Besòs,2023-06-05,2023-09-08
1235,Sant Agustí de Lluçanès,2023-08-25,2023-09-28
222,Sant Andreu Salou,2023-09-12,2023-11-30
1194,Sant Andreu de Llavaneres,2023-07-17,2023-11-30
1083,Sant Andreu de la Barca,2023-09-04,2023-11-30
188,Sant Aniol de Finestres,2023-07-31,2023-12-13
492,Sant Antolí i Vilanova,2023-04-24,2023-08-21
661,Sant Antoni,2023-06-10,2023-07-07
92,Sant Antoni de Calonge,2023-06-13,2023-09-01
1135,Sant Antoni de Vilamajor,2023-01-17,2023-08-18
1236,Sant Bartomeu del Grau,2023-05-29,2023-08-24
1084,Sant Boi de Llobregat,2023-05-22,2023-12-07
1237,Sant Boi de Lluçanès,2023-05-29,2023-09-28
1195,Sant Cebrià de Vallalta,2023-09-16,2023-09-29
1136,Sant Celoni,2023-09-08,2023-11-13
55,Sant Climent Sescebes,2023-08-29,2023-11-23
1085,Sant Climent de Llobregat,2023-08-10,2023-11-23
105,Sant Climent de Peralta,2023-05-29,2023-09-02
741,Sant Cristòfol de la Vall,,
1298,Sant Cugat Sesgarrigues,2023-07-28,2023-07-31
1165,Sant Cugat del Vallès,2023-03-03,2023-06-29
302,Sant Dalmai,2023-04-06,2023-07-20
1086,Sant Esteve Sesrovires,2023-04-06,2023-07-28
203,Sant Esteve d'en Bas,2023-09-08,2023-09-18
1138,Sant Esteve de Palautordera,2023-08-07,2023-11-03
761,Sant Esteve de la Sarga,2023-05-13,2023-09-08
1363,Sant Feliu Sasserra,2023-05-29,2023-09-12
119,Sant Feliu de Boada,2023-07-29,2023-08-01
293,Sant Feliu de Buixalleu,2023-04-06,2023-08-01
1139,Sant Feliu de Codines,2023-01-17,2023-09-15
126,Sant Feliu de Guíxols,2023-02-17,2023-08-01
1087,Sant Feliu de Llobregat,2023-06-05,2023-10-13
189,Sant Feliu de Pallerols,2023-05-29,2023-08-01
190,Sant Ferriol,2023-03-31,2023-09-22
1140,Sant Fost de Campsentelles,2023-07-31,2023-09-28
1364,Sant Fruitós de Bages,2023-01-21,2023-07-03
1549,Sant Gallard,2023-09-02,2023-09-09
223,Sant Gregori,2023-07-17,2023-07-25
495,Sant Guim de Freixenet,2023-06-16,2023-08-07
496,Sant Guim de la Plana,2023-08-14,2023-08-16
294,Sant Hilari Sacalm,2023-05-29,2023-08-25
1238,Sant Hipòlit de Voltregà,2023-09-04,2023-09-08
1196,Sant Iscle de Vallalta,2023-07-31,2023-09-07
1043,Sant Jaume d'Enveja,2023-06-23,2023-07-25
1444,Sant Jaume de Frontanyà,2023-07-24,2023-07-25
191,Sant Jaume de Llierca,2023-07-24,2023-07-25
938,Sant Jaume dels Domenys,2023-07-24,2023-07-25
1318,Sant Joan,,
1088,Sant Joan Despí,2023-06-05,2023-09-25
662,Sant Joan Fumat,2023-05-27,2023-08-12
1301,Sant Joan Samora,2023-01-20,2023-08-10
224,Sant Joan de Mollet,2023-01-20,2023-07-25
1452,Sant Joan de Montdarn,2023-08-07,2023-08-29
1365,Sant Joan de Vilatorrada,2023-02-21,2023-06-26
266,Sant Joan de les Abadesses,2023-09-12,2023-09-13
192,Sant Joan les Fonts,2023-08-26,2023-09-08
225,Sant Jordi Desvalls,2023-04-24,2023-10-30
5139,Sant Josep de Fontdepou,2023-01-04,2023-07-19
120,Sant Julià de Boada,2023-01-09,2023-07-29
1445,Sant Julià de Cerdanyola,2023-07-20,2023-12-07
226,Sant Julià de Ramis,2023-10-02,2023-10-30
1239,Sant Julià de Vilatorta,2023-05-29,2023-07-24
326,Sant Julià del Llor i Bonmatí,2023-04-24,2023-05-29
1089,Sant Just Desvern,2023-04-06,2023-06-26
1506,Sant Just d'Ardèvol,2023-08-16,2023-09-01
306,Sant Just i Joval,2023-05-05,2023-05-22
1167,Sant Llorenç Savall,2023-08-25,2023-11-17
1299,Sant Llorenç d'Hortons,2023-01-20,2023-08-10
560,Sant Llorenç de Montgai,2023-05-25,2023-08-10
338,Sant Llorenç de Morunys,2023-05-29,2023-08-10
56,Sant Llorenç de la Muga,2023-08-10,2023-08-11
107,Sant Llorenç de les Arenes,2023-06-26,2023-08-10
5113,Sant Magí de Brufaganya,2023-08-19,2023-09-16
290,Sant Martí Sapresa,2023-01-20,2023-11-10
1302,Sant Martí Sarroca,2023-07-17,2023-11-11
1253,Sant Martí Sescorts,2023-04-06,2023-05-29
1403,Sant Martí Sesgueioles,2023-08-21,2023-11-10
228,Sant Martí Vell,2023-07-25,2023-10-30
1240,Sant Martí d'Albars,2023-04-06,2023-11-10
5098,Sant Martí d'Aravó,,
259,Sant Martí d'Ogassa,2023-05-29,2023-12-04
742,Sant Martí de Barcedana,,
254,Sant Martí de Campmajor,2023-05-23,2023-09-30
733,Sant Martí de Canals,2023-08-03,2023-11-11
1241,Sant Martí de Centelles,2023-05-29,2023-07-25
227,Sant Martí de Llémena,2023-10-13,2023-12-07
435,Sant Martí de Maldà,2023-11-10,2023-12-27
1447,Sant Martí de Merlès,2023-05-15,2023-08-16
431,Sant Martí de Riucorb,,
260,Sant Martí de Surroca,2023-05-29,2023-12-04
5133,Sant Martí de Torroella,2023-06-26,2023-11-11
1402,Sant Martí de Tous,2023-04-11,2023-11-10
519,Sant Martí de la Morana,2023-05-15,2023-11-11
253,Sant Martí de la Mota,2023-10-23,2023-10-30
1281,Sant Marçal,2023-04-06,2023-07-10
1366,Sant Mateu de Bages,2023-04-28,2023-09-18
1292,Sant Miquel d'Olèrdola,2023-08-31,2023-09-01
5116,Sant Miquel de Balenyà,2023-05-29,2023-07-25
241,Sant Miquel de Campmajor,2023-05-23,2023-09-30
57,Sant Miquel de Fluvià,2023-05-03,2023-09-29
5131,Sant Miquel de Terradelles,2023-05-15,2023-08-16
743,Sant Miquel de la Vall,,
58,Sant Mori,2023-01-20,2023-09-22
1319,Sant Pau d'Ordal,2023-01-30,2023-04-06
1448,Sant Pau de Pinós,2023-05-15,2023-08-16
267,Sant Pau de Segúries,2023-09-04,2023-09-05
663,Sant Pere,2023-06-23,2023-07-07
1290,Sant Pere Molanta,2023-08-31,2023-09-01
59,Sant Pere Pescador,2023-01-20,2023-06-29
1404,Sant Pere Sallavinera,2023-04-27,2023-06-29
1326,Sant Pere de Ribes,2023-01-25,2023-06-29
1305,Sant Pere de Riudebitlles,2023-04-06,2023-06-29
1242,Sant Pere de Torelló,2023-06-29,2023-09-25
1141,Sant Pere de Vilamajor,2023-04-25,2023-06-29
1412,Sant Pere del Vim,2023-05-15,2023-08-22
491,Sant Pere dels Arquells,2023-04-24,2023-08-21
1197,Sant Pol de Mar,2023-01-25,2023-07-25
307,Sant Ponç,2023-02-02,2023-05-05
204,Sant Privat d'en Bas,2023-08-21,2023-09-08
1306,Sant Quintí de Mediona,2023-05-08,2023-10-31
1142,Sant Quirze Safaja,2023-01-17,2023-06-16
1243,Sant Quirze de Besora,2023-05-29,2023-06-16
1168,Sant Quirze del Vallès,2023-05-15,2023-09-04
501,Sant Ramon,2023-07-25,2023-08-31
756,Sant Romà d'Abella,2023-04-29,2023-06-23
1307,Sant Sadurní d'Anoia,2023-09-08,2023-11-29
1245,Sant Sadurní d'Osormort,2023-05-29,2023-09-04
98,Sant Sadurní de l'Heura,2023-06-05,2023-10-13
1371,Sant Salvador de Guardiola,2023-02-21,2023-08-07
744,Sant Salvador de Toló,,
1358,Sant Salvador de Torroella,,
1271,Sant Sebastià dels Gorgs,2023-04-06,2023-08-07
745,Sant Serni,,
1372,Sant Vicenç de Castellet,2023-01-23,2023-07-10
1198,Sant Vicenç de Montalt,2023-01-23,2023-05-29
1246,Sant Vicenç de Torelló,2023-04-06,2023-09-04
1090,Sant Vicenç dels Horts,2023-01-23,2023-07-24
1133,Santa Agnès de Malanyanes,2023-01-23,2023-08-21
1045,Santa Bàrbara,2023-05-09,2023-12-04
1247,Santa Cecília de Voltregà,2023-04-06,2023-11-22
1091,Santa Coloma de Cervelló,2023-05-29,2023-08-16
295,Santa Coloma de Farners,2023-04-11,2023-09-22
1064,Santa Coloma de Gramenet,2023-06-05,2023-09-25
958,Santa Coloma de Queralt,2023-04-11,2023-11-08
1224,Santa Creu de Jotglar,2023-05-29,2023-09-14
127,Santa Cristina d'Aro,2023-07-24,2023-07-25
1248,Santa Eugènia de Berga,2023-05-29,2023-09-04
1249,Santa Eulàlia de Riuprimer,2023-05-29,2023-09-04
1143,Santa Eulàlia de Ronçana,2023-07-28,2023-12-11
474,Santa Fe,2023-01-20,2023-05-26
1308,Santa Fe del Penedès,2023-08-31,2023-10-16
535,Santa Linya,2023-04-25,2023-05-25
60,Santa Llogaia d'Àlguema,2023-05-03,2023-06-29
754,Santa Llúcia,2023-03-20,2023-12-13
1405,Santa Margarida de Montbui,2023-04-11,2023-07-24
1309,Santa Margarida i els Monjos,2023-04-06,2023-07-20
1373,Santa Maria d'Oló,2023-01-20,2023-08-28
1250,Santa Maria de Besora,2023-10-13,2023-12-07
1144,Santa Maria de Martorelles,2023-05-29,2023-09-08
602,Santa Maria de Meià,2023-05-29,2023-08-16
1446,Santa Maria de Merlès,2023-05-15,2023-08-16
1406,Santa Maria de Miralles,2023-04-11,2023-08-14
5120,Santa Maria de Montmagastrell,2023-08-19,2023-09-12
1145,Santa Maria de Palautordera,2023-01-23,2023-10-09
1413,Santa Maria del Camí,2023-05-15,2023-08-22
939,Santa Oliva,2023-01-25,2023-08-31
193,Santa Pau,2023-08-14,2023-08-16
962,Santa Perpètua de Gaià,2023-08-11,2023-08-12
1169,Santa Perpètua de Mogoda,2023-03-07,2023-09-04
1199,Santa Susanna,2023-08-10,2023-08-11
363,Santa Susanna,2023-02-03,2023-08-11
862,Santes Creus,2023-08-21,2023-12-13
1374,Santpedor,2023-06-12,2023-07-26
811,Saraís,2023-08-16,2023-09-08
963,Sarral,2023-07-28,2023-09-26
229,Sarrià de Ter,2023-07-25,2023-10-30
762,Sarroca de Bellera,2023-08-01,2023-08-29
373,Sarroca de Lleida,2023-01-17,2023-05-15
61,Saus,2023-04-24,2023-09-08
965,Savallà del Comtat,2023-09-30,2023-10-02
417,Seana,2023-03-31,2023-09-29
852,"Secuita, la",2023-07-10,2023-08-14
520,Sedó,2023-08-12,2023-11-21
5112,Seguer,2023-08-18,2023-08-19
1415,Segur,2023-05-15,2023-08-22
933,Segur de Calafell,2023-07-17,2023-09-29
1512,Segura,2023-05-13,2023-05-16
5085,Sellui,2023-02-21,2023-08-14
64,"Selva de Mar, la",2023-01-20,2023-08-03
917,"Selva del Camp, la",2023-06-05,2023-11-30
322,"Selva, la",,
521,Selvanera,2023-01-20,2023-05-15
966,Senan,,
817,Senet,2023-05-16,2023-06-23
760,Sensui,2023-10-13,2023-12-04
764,Senterada,2023-07-28,2023-08-14
584,"Sentiu de Sió, la",2023-05-08,2023-09-29
1170,Sentmenat,2023-09-04,2023-11-13
245,Serinyà,2023-10-23,2023-11-27
1029,"Serra d'Almos, la",2023-01-02,2023-08-07
128,Serra de Daró,2023-05-05,2023-05-29
548,"Serra de Rialb, la",2023-02-21,2023-08-16
682,"Serra, la",2023-04-11,2023-06-23
734,Serradell,2023-04-27,2023-11-30
1453,Serrateix,2023-05-15,2023-08-07
374,Seròs,2023-04-14,2023-09-08
268,Setcases,2023-05-08,2023-09-29
643,"Seu d'Urgell, la",2023-01-20,2023-07-07
1254,Seva,2023-05-29,2023-09-29
832,Sidamon,2023-02-03,2023-08-24
296,Sils,2023-07-10,2023-09-26
493,"Sisquella, la",2023-04-24,2023-08-21
484,Sisteró,2023-08-24,2023-08-28
1329,Sitges,2023-08-24,2023-09-23
65,Siurana,2023-05-03,2023-06-29
1007,Siurana,2023-05-09,2023-08-14
1255,Sobremunt,2023-05-15,2023-12-13
5128,Solduga,2023-02-21,2023-08-14
404,"Soleràs, el",2023-08-04,2023-08-16
967,Solivella,2023-09-08,2023-12-07
339,Solsona,2023-09-08,2023-09-09
679,Son,2023-02-21,2023-08-07
1256,Sora,2023-05-15,2023-06-30
705,Soriguera,2023-02-21,2023-08-14
680,Sorpe,2023-02-21,2023-08-14
668,Sorribes de la Vansa,2023-08-04,2023-10-06
706,Sort,2023-02-21,2023-08-01
375,Soses,2023-05-08,2023-09-05
735,Sossís,2023-02-01,2023-08-24
337,Su,2023-08-14,2023-08-16
366,Sucs,2023-05-15,2023-08-14
376,Sudanell,2023-09-29,2023-10-02
377,Sunyer,2023-04-26,2023-12-13
716,Surri,2023-08-10,2023-12-30
297,Susqueda,2023-01-23,2023-10-09
329,Sàlzer,,
1046,"Sénia, la",2023-03-20,2023-05-08
1375,Súria,2023-01-20,2023-07-17
1146,Tagamanent,2023-04-06,2023-12-07
1376,Talamanca,2023-04-06,2023-08-14
765,Talarn,2023-05-15,2023-12-07
503,Talavera,2023-05-27,2023-05-30
129,"Tallada d'Empordà, la",2023-04-06,2023-10-13
5103,"Talladell, el",2023-09-02,2023-09-16
466,Talteüll,,
1257,Taradell,2023-01-20,2023-08-25
84,Taravaus,2023-05-03,2023-06-29
855,Tarragona,2023-08-19,2023-09-23
508,Tarroja de Segarra,2023-04-27,2023-08-07
405,Tarrés,2023-05-15,2023-08-16
439,"Tarròs, el",2023-06-05,2023-11-20
539,Tartareu,2023-08-22,2023-09-29
702,Tavascan,2023-08-05,2023-08-24
1259,Tavertet,2023-04-06,2023-07-10
1258,Tavèrnoles,2023-05-29,2023-08-03
108,Taús,2023-05-27,2023-09-26
810,Taüll,2023-07-17,2023-11-23
1200,Teià,2023-06-05,2023-11-11
323,Tentellatge,,
66,Terrades,2023-05-15,2023-11-22
1171,Terrassa,2023-04-06,2023-07-03
1546,Terveu,2023-01-17,2023-08-01
1201,Tiana,2023-06-13,2023-09-16
313,Timoneda,2023-05-12,2023-12-11
586,Tiurana,2023-02-21,2023-09-08
1010,Tivenys,,
1028,Tivissa,2023-07-25,2023-07-26
636,Toloriu,2023-07-26,2023-08-14
1260,Tona,2023-05-29,2023-11-30
28,Tonyà,2023-06-29,2023-12-13
646,Tor,,
132,Tor,2023-04-06,2023-10-13
736,Toralla,2023-01-16,2023-08-02
737,Torallola,2023-08-14,2023-11-22
1466,Tordera,2023-09-08,2023-09-09
1202,Tordera,2023-05-11,2023-08-24
1261,Torelló,2023-08-01,2023-09-18
406,"Torms, els",2023-01-17,2023-05-08
437,Tornabous,2023-05-15,2023-10-09
1228,"Torre d'Oristà, la",2023-01-17,2023-09-08
766,"Torre de Cabdella, la",2023-08-14,2023-08-28
1407,"Torre de Claramunt, la",2023-04-11,2023-06-23
563,"Torre de Fluvià, la",2023-08-26,2023-08-29
993,"Torre de Fontaubella, la",2023-05-29,2023-08-05
549,"Torre de Rialb, la",2023-02-21,2023-08-16
1032,"Torre de l'Espanyol, la",2023-01-16,2023-07-25
5134,Torre-ramona,2023-04-06,2023-04-17
382,Torre-serona,2023-05-08,2023-11-06
378,Torrebesses,2023-01-20,2023-08-04
857,Torredembarra,2023-07-15,2023-09-04
379,Torrefarrera,2023-01-20,2023-09-08
522,Torrefeta,2023-06-16,2023-11-04
510,Torrefeta i Florejacs,,
833,Torregrossa,2023-01-20,2023-08-14
588,Torrelameu,2023-01-20,2023-05-08
1320,Torrelavit,2023-01-30,2023-04-06
1321,Torrelles de Foix,2023-08-25,2023-09-08
1093,Torrelles de Llobregat,2023-01-25,2023-06-05
1282,Torrelletes,2023-04-06,2023-07-17
133,Torrent,2023-09-01,2023-12-13
314,Torrents,2023-01-09,2023-05-12
381,Torres de Segre,2023-05-09,2023-12-04
1134,"Torreta, la",2023-05-02,2023-07-17
67,Torroella de Fluvià,2023-08-21,2023-11-24
134,Torroella de Montgrí,2023-02-21,2023-08-25
994,Torroja del Priorat,2023-05-15,2023-09-29
194,Tortellà,2023-05-02,2023-08-16
1011,Tortosa,2023-06-05,2023-09-04
509,Torà,2023-05-29,2023-09-01
1545,Torà de Tost,2023-09-04,2023-12-19
269,Toses,2023-07-10,2023-10-13
298,Tossa de Mar,2023-06-29,2023-10-13
631,Tragó,2023-02-21,2023-12-13
161,Travesseres,2023-06-26,2023-10-09
783,Tredòs,2023-08-03,2023-09-27
767,Tremp,2023-05-15,2023-09-08
5104,Trenca-roques,2023-04-06,2023-07-31
5099,Tuixent,2023-01-20,2023-07-25
436,Tàrrega,2023-05-12,2023-09-08
585,Térmens,2023-01-20,2023-09-12
707,Tírvia,2023-01-17,2023-08-01
603,Tòrrec,2023-05-15,2023-08-07
1172,Ullastrell,2023-03-15,2023-08-14
137,Ullastret,2023-05-29,2023-08-10
1047,Ulldecona,2023-09-12,2023-10-18
995,Ulldemolins,2023-06-13,2023-10-16
136,Ullà,2023-07-21,2023-09-08
138,Ultramort,2023-07-03,2023-12-11
784,Unha,2023-09-16,2023-12-11
5108,Urbanització Can Rossell,2023-04-06,2023-07-31
5109,Urbanització Casablanca,2023-04-06,2023-07-10
5110,Urbanització la Muntanya Rodona,2023-01-30,2023-04-06
174,Urús,2023-08-18,2023-11-23
5126,Useu,2023-02-21,2023-08-14
1173,Vacarisses,2023-04-06,2023-05-26
68,"Vajol, la",2023-12-23,2023-12-30
195,"Vall de Bianya, la",2023-04-17,2023-05-15
803,"Vall de Boí, la",,
139,Vall-llobrega,2023-01-23,2023-09-25
1409,Vallbona d'Anoia,2023-05-29,2023-08-24
440,Vallbona de les Monges,2023-05-29,2023-09-18
1449,Vallcebre,2023-06-09,2023-12-04
968,Vallclara,2023-08-25,2023-08-28
330,Valldan,,
5136,Valldemar,2023-04-06,2023-07-17
5135,Valldeperes,2023-08-28,2023-10-06
324,"Valldora, la",,
1166,Valldoreix,2023-03-03,2023-09-16
956,Vallespinosa,2023-08-04,2023-08-05
589,Vallfogona de Balaguer,2023-05-29,2023-09-29
273,Vallfogona de Ripollès,2023-05-15,2023-08-25
969,Vallfogona de Riucorb,2023-07-10,2023-12-04
1147,Vallgorguina,2023-09-25,2023-11-30
1094,Vallirana,2023-01-20,2023-09-21
1507,Vallmanya,2023-09-01,2023-09-26
886,Vallmoll,2023-04-06,2023-12-07
1148,Vallromanes,2023-01-23,2023-09-29
887,Valls,2023-02-02,2023-06-26
1370,Valls de Torroella,2023-04-28,2023-07-31
826,Vallverd,2023-03-17,2023-10-06
903,Vallverd,2023-05-05,2023-08-18
73,Valveralla,2023-05-08,2023-10-02
684,València d'Àneu,2023-02-21,2023-09-08
918,Vandellòs,2023-07-25,2023-09-22
664,"Vansa i Fórnols, la",,
1410,Veciana,2023-05-15,2023-08-22
940,"Vendrell, el",2023-07-26,2023-07-27
244,Ventajol,2023-05-23,2023-09-30
173,Ventajola,2023-07-03,2023-12-21
69,Ventalló,2023-05-08,2023-10-02
583,"Ventoses, les",2023-07-25,2023-08-21
443,Verdú,2023-01-27,2023-09-08
140,Verges,2023-02-21,2023-04-06
452,Vergós,2023-05-15,2023-08-05
456,Vergós Guerrejat,2023-07-22,2023-08-10
858,Vespella de Gaià,2023-01-20,2023-09-29
1262,Vic,,
498,Vicfred,2023-09-30,2023-10-02
299,Vidreres,2023-02-21,2023-09-04
1263,Vidrà,2023-01-13,2023-09-25
799,Vielha,2023-05-22,2023-09-08
800,Vila,2023-05-22,2023-08-16
75,Vila-robau,2023-05-08,2023-10-02
891,Vila-rodona,2023-01-20,2023-08-10
85,Vila-sacra,2023-05-03,2023-06-29
835,Vila-sana,2023-03-17,2023-09-29
860,Vila-seca,2023-01-17,2023-08-03
890,Vilabella,2023-08-04,2023-08-19
76,Vilabertran,2023-05-03,2023-06-29
230,Vilablareix,2023-07-25,2023-10-30
801,Vilac,2023-05-22,2023-08-01
1450,Vilada,2023-06-08,2023-10-31
77,Viladamat,2023-07-28,2023-12-07
231,Viladasens,2023-01-23,2023-10-14
1095,Viladecans,2023-06-05,2023-09-08
1174,Viladecavalls,2023-07-10,2023-11-11
1291,Viladellops,2023-08-31,2023-09-01
246,Vilademuls,2023-01-30,2023-10-23
1264,Viladrau,2023-05-29,2023-09-08
78,Vilafant,2023-05-03,2023-09-16
1322,Vilafranca del Penedès,2023-08-30,2023-08-31
444,Vilagrassa,2023-01-20,2023-12-07
469,Vilagrasseta,2023-08-29,2023-09-15
29,Vilajoan,2023-06-29,2023-07-22
79,Vilajuïga,2023-01-20,2023-07-31
1149,Vilalba Sasserra,2023-01-23,2023-08-14
1059,Vilalba dels Arcs,2023-04-06,2023-08-10
816,Vilaller,2023-08-16,2023-11-23
172,Vilallobent,2023-09-04,2023-11-30
274,Vilallonga de Ter,2023-11-13,2023-11-14
859,Vilallonga del Camp,2023-07-31,2023-11-13
596,Vilalta,2023-07-29,2023-08-14
80,Vilamacolum,2023-02-13,2023-05-02
553,Vilamajor,2023-09-20,2023-10-03
536,Vilamajor,2023-09-20,2023-10-03
81,Vilamalla,2023-05-03,2023-06-29
82,Vilamaniscle,2023-05-03,2023-09-01
723,Vilamolat de Mur,2023-03-20,2023-05-08
802,Vilamòs,2023-08-16,2023-09-30
83,Vilanant,2023-05-03,2023-06-29
923,Vilanova d'Escornalbou,2023-01-23,2023-08-28
1408,Vilanova d'Espoia,2023-04-11,2023-06-23
834,Vilanova de Bellpuig,2023-06-29,2023-09-01
597,Vilanova de Meià,2023-05-08,2023-09-12
970,Vilanova de Prades,2023-06-13,2023-08-16
1265,Vilanova de Sau,2023-04-06,2023-08-14
384,Vilanova de Segrià,2023-01-23,2023-07-17
592,Vilanova de l'Aguda,2023-03-07,2023-08-14
383,Vilanova de la Barca,2023-08-14,2023-10-02
47,Vilanova de la Muga,2023-12-11,2023-12-13
540,Vilanova de la Sal,2023-02-03,2023-08-01
1416,Vilanova del Camí,2023-04-11,2023-09-04
1150,Vilanova del Vallès,2023-05-29,2023-08-28
1330,Vilanova i la Geltrú,2023-01-17,2023-08-05
924,Vilaplana,2023-01-20,2023-05-15
753,Vilaplana,2023-02-21,2023-08-16
615,"Vilar, el",2023-05-08,2023-09-29
17,Vilaritgs,,
37,Vilarnadal,2023-04-27,2023-06-29
1203,Vilassar de Dalt,2023-05-29,2023-08-25
1204,Vilassar de Mar,2023-06-26,2023-11-17
971,Vilaverd,2023-07-07,2023-11-10
86,Vilaür,2023-07-22,2023-07-25
996,"Vilella Alta, la",2023-07-25,2023-12-13
997,"Vilella Baixa, la",2023-05-22,2023-05-29
434,"Vilet, el",2023-07-25,2023-12-27
162,Viliella,2023-06-26,2023-10-09
300,Vilobí d'Onyar,2023-04-06,2023-07-20
1323,Vilobí del Penedès,2023-04-06,2023-08-21
141,Vilopriu,2023-06-29,2023-09-26
407,"Vilosell, el",2023-01-20,2023-05-08
972,Vimbodí i Poblet,2023-01-17,2023-08-04
408,Vinaixa,2023-04-24,2023-08-28
1015,Vinallop,2023-06-05,2023-09-04
1033,Vinebre,2023-08-24,2023-08-25
1244,Vinyoles,2023-07-10,2023-09-08
925,Vinyols i els Arcs,2023-05-29,2023-11-24
854,Vistabella,2023-01-05,2023-08-24
815,Viu de Llevata,2023-01-20,2023-08-11
1454,Viver,2023-08-07,2023-09-29
502,Viver de Segarra,2023-01-18,2023-09-25
110,Vulpellac,2023-05-29,2023-08-19
1016,Xerta,2023-07-25,2023-11-11
523,Àger,2023-01-23,2023-08-16
672,Àreu,2023-01-23,2023-07-31
1395,Òdena,2023-04-11,2023-04-28
1189,Òrrius,2023-05-29,2023-11-30
